user_id,variant,timestamp,converted,order_value,sessions,time_on_app_min
user_003964,control,47:09.7,0,0,5,0.5442242227022724
user_003965,control,29:10.6,0,0,1,17.84812927207269
user_003966,control,42:39.1,0,0,1,0.37625361807607804
user_003967,control,40:31.0,0,0,1,11.68226746529946
user_003968,control,53:14.2,0,0,2,0.18151032920429538
user_003969,control,45:51.5,0,0,5,2.157001150652907
user_003970,control,55:34.2,0,0,0,18.962748395286493
user_003971,control,22:23.4,0,0,2,0.6126666529345581
user_003972,control,17:31.7,0,0,3,4.108976385747397
user_003973,control,41:29.7,0,0,5,2.5417460115410027
user_003974,control,05:43.3,0,0,3,6.920081813790791
user_003975,control,56:06.6,0,0,4,15.679459735216936
user_003976,control,32:45.7,0,0,5,2.8659909427964507
user_003977,control,13:09.4,0,0,3,3.566232370550174
user_003978,control,55:55.4,1,321.6503407134967,4,9.660893214262284
user_003979,control,48:35.2,0,0,1,8.520319063115219
user_003980,control,40:10.1,0,0,11,0.17955955445829735
user_003981,control,01:44.6,0,0,4,0.43941205180744447
user_003982,control,55:13.6,0,0,1,2.5107412278774732
user_003983,control,11:26.6,0,0,2,7.0189242190707475
user_003984,control,52:20.7,0,0,1,2.7718107302412474
user_003985,control,28:50.2,0,0,5,2.7888698503509985
user_003986,control,21:42.0,0,0,0,4.290711635437481
user_003987,control,40:19.6,0,0,5,0.1278192854974963
user_003988,control,12:47.0,0,0,2,5.615682674663301
user_003989,control,01:54.8,0,0,5,4.450543803
user_003990,control,36:42.3,0,0,4,1.335263582135059
user_003991,control,20:58.1,0,0,5,10.096174154911408
user_003992,control,21:52.8,0,0,3,1.3823827596331828
user_003993,control,13:00.5,0,0,4,5.337115182963816
user_003994,control,47:28.7,1,330.6584092018051,0,3.6879069450527817
user_003995,control,14:27.4,0,0,0,3.506048796119068
user_003996,control,45:41.8,0,0,3,1.1436928851914665
user_003997,control,50:18.9,0,0,3,0.8945444475160379
user_003998,control,31:09.9,0,0,2,5.7422741918826405
user_003999,control,12:34.9,0,0,2,5.334741298
user_004000,control,10:35.6,0,0,6,10.750977739660247
user_004001,control,28:11.6,0,0,2,2.058215630317273
user_004002,control,46:49.8,0,0,2,1.7050333246903158
user_004003,control,38:26.0,0,0,3,5.6892663179103895
user_004004,control,06:02.8,0,0,1,3.5993261366457636
user_004005,control,16:43.6,0,0,2,10.972404907299326
user_004006,control,41:55.1,0,0,2,1.804632185201764
user_004007,control,33:03.6,0,0,5,7.181211483041051
user_004008,control,23:11.5,0,0,4,10.215646762914314
user_004009,control,15:31.3,0,0,4,0.4945315788507839
user_004010,control,02:09.9,0,0,3,3.1097237940092413
user_004011,control,20:10.0,0,0,0,3.9093898454976013
user_004012,control,37:29.7,0,0,3,0.19894186848967604
user_004013,control,28:51.9,1,341.0015848193137,1,0.7825412756392737
user_004014,control,48:37.3,0,0,3,3.201448109203821
user_004015,control,16:05.3,1,173.48476889944584,2,2.279583467958765
user_004016,control,02:26.2,0,0,2,4.981590457760516
user_004017,control,32:05.5,0,0,1,2.531353959757733
user_004018,control,18:29.1,0,0,4,3.651325498972933
user_004019,control,04:22.6,0,0,3,7.867918602177894
user_004020,control,44:40.7,0,0,5,0.5243718630287365
user_004021,control,28:33.8,0,0,2,1.8638170001342855
user_004022,control,04:16.9,0,0,2,6.177480365775075
user_004023,control,40:24.5,0,0,2,2.606977784391038
user_004024,control,04:44.5,0,0,4,8.719873986563979
user_004025,control,22:23.6,1,152.95171533334405,4,1.104344803001641
user_004026,control,52:58.0,0,0,2,3.5947826178138618
user_004027,control,41:51.8,0,0,6,6.531931339218845
user_004028,control,41:20.6,0,0,1,0.08996281
user_004029,control,21:35.9,0,0,2,5.165484787
user_004030,control,46:53.1,1,291.7129171406768,5,7.497776946453282
user_004031,control,58:35.8,0,0,3,0.10272546515348224
user_004032,control,30:45.5,0,0,4,16.45763436725148
user_004033,control,18:40.7,0,0,4,2.9535614813027293
user_004034,control,17:11.8,0,0,1,18.035320714986607
user_004035,control,13:49.3,0,0,4,3.1736300568605462
user_004036,control,37:29.1,0,0,3,0.5746795630237604
user_004037,control,12:09.6,0,0,6,6.910171622291631
user_004038,control,13:38.1,0,0,4,3.071552572979322
user_004039,control,42:03.2,0,0,3,6.580021145272629
user_004040,control,49:12.9,0,0,3,2.109877141282204
user_004041,control,33:35.6,0,0,3,2.6679913362992353
user_004042,control,02:12.1,0,0,4,0.8854667211769973
user_004043,control,53:09.2,0,0,3,5.634586690180477
user_004044,control,17:43.6,0,0,4,6.759472870151374
user_004045,control,26:29.1,0,0,4,11.342015620034438
user_004046,control,42:49.2,0,0,4,1.9346305325795639
user_004047,control,12:10.3,0,0,3,1.2016697962311391
user_004048,control,15:08.7,0,0,0,0.095747541
user_004049,control,52:58.5,0,0,2,6.534696171587367
user_004050,control,58:42.6,0,0,2,0.3103596847174218
user_004051,control,45:37.0,0,0,2,1.2210481074507356
user_004052,control,54:48.6,0,0,2,6.396168838555358
user_004053,control,24:34.5,0,0,3,0.20007187668789322
user_004054,control,17:16.0,0,0,4,13.380609058277544
user_004055,control,21:16.0,0,0,1,1.7744733469199114
user_004056,control,17:10.4,0,0,5,8.639698084070504
user_004057,control,32:23.9,0,0,1,0.46480621800861344
user_004058,control,48:32.7,0,0,1,0.9977918797784853
user_004059,control,47:07.9,0,0,2,0.19383237390590977
user_004060,control,38:43.8,0,0,4,5.978882009889083
user_004061,control,39:13.9,0,0,3,3.2558074749501946
user_004062,control,46:45.1,0,0,5,0.7871137002287438
user_004063,control,25:21.1,0,0,2,7.619389034697894
user_004064,control,29:35.5,0,0,4,11.93859090697721
user_004065,control,32:53.1,0,0,2,3.1502441281388958
user_004066,control,40:09.7,0,0,5,6.472601338275189
user_004067,control,39:39.7,0,0,1,1.1896494234898238
user_004068,control,51:31.1,1,382.6463995947008,1,2.093322480708853
user_004069,control,31:19.3,1,309.3254640399373,2,1.5209413535870007
user_004070,control,20:50.2,0,0,1,6.050020584869039
user_004071,control,02:29.0,0,0,2,12.738787116723653
user_004072,control,27:56.9,0,0,4,0.3519937816464675
user_004073,control,51:16.3,0,0,1,2.5857666273279727
user_004074,control,30:33.2,0,0,4,3.450450401352894
user_004075,control,51:51.4,0,0,2,1.6469817802847149
user_004076,control,23:45.2,0,0,3,0.11587043248946584
user_004077,control,13:23.0,0,0,5,0.8371812013721815
user_004078,control,39:07.5,0,0,2,8.927144502
user_004079,control,53:10.7,0,0,5,1.8052892622622059
user_004080,control,52:05.1,0,0,2,1.0015273101062354
user_004081,control,42:05.8,0,0,2,0.8161542132809554
user_004082,control,39:08.8,0,0,3,3.5016284451738313
user_004083,control,28:48.3,0,0,4,4.501767424
user_004084,control,17:46.3,0,0,3,1.3853570299493958
user_004085,control,39:58.6,0,0,3,16.78926368
user_004086,control,02:54.1,0,0,2,1.7848717386571753
user_004087,control,00:09.7,0,0,1,1.6251371076318788
user_004088,control,10:29.5,0,0,2,15.190111328208857
user_004089,control,38:10.1,0,0,0,1.055527269
user_004090,control,58:58.8,0,0,1,2.395094174668251
user_004091,control,23:29.7,0,0,2,0.659519676
user_004092,control,36:37.7,0,0,0,5.373525400093123
user_004093,control,54:02.3,0,0,1,5.775920006157646
user_004094,control,45:30.3,0,0,1,3.9847562319273107
user_004095,control,20:45.8,0,0,1,1.6534634377726085
user_004096,control,31:30.5,0,0,5,2.574104721834049
user_004097,control,03:27.2,0,0,3,14.318269999018803
user_004098,control,48:49.0,0,0,2,13.33248422967132
user_004099,control,28:18.3,0,0,1,0.7684785612421905
user_004100,control,33:53.3,0,0,3,0.4416020898167114
user_004101,control,18:22.4,0,0,2,0.12198839852181922
user_004102,control,50:28.8,0,0,3,1.5147687043384386
user_004103,control,27:29.7,1,126.26468030212499,3,1.1246969423161306
user_004104,control,34:13.6,0,0,4,1.742479202519946
user_004105,control,29:47.6,0,0,3,16.15309744120011
user_004106,control,51:08.3,0,0,1,5.675434404
user_004107,control,08:12.7,0,0,1,1.5902720378667403
user_004108,control,31:40.9,0,0,1,1.0900847989328093
user_004109,control,24:24.3,0,0,3,0.7006679984559029
user_004110,control,42:22.1,0,0,2,2.004415078658268
user_004111,control,32:00.1,0,0,2,2.7766168688055792
user_004112,control,57:08.2,0,0,1,2.059342051983241
user_004113,control,46:59.3,1,468.9204797587057,3,1.239897059
user_004114,control,01:20.7,0,0,3,6.083027993599206
user_004115,control,41:51.0,0,0,2,1.8628142658122329
user_004116,control,39:34.8,0,0,2,18.12800340013602
user_004117,control,20:27.6,0,0,2,6.874596204503867
user_004118,control,47:20.9,0,0,1,3.3078833147805033
user_004119,control,41:16.3,0,0,4,3.4068533089676696
user_004120,control,10:44.6,0,0,6,2.994925095154354
user_004121,control,48:06.8,0,0,3,1.9590473762277227
user_004122,control,59:43.3,0,0,5,17.607671690954845
user_004123,control,54:39.4,0,0,3,5.024865606368318
user_004124,control,17:50.0,0,0,5,0.7830017341900093
user_004125,control,11:56.0,0,0,1,3.235770252608841
user_004126,control,32:45.2,0,0,7,4.6320052491841865
user_004127,control,59:27.2,0,0,1,10.662628152992218
user_004128,control,55:02.1,0,0,6,29.653439541913865
user_004129,control,51:24.5,0,0,6,9.727243923
user_004130,control,16:14.4,0,0,3,9.302868133206665
user_004131,control,06:32.8,0,0,2,5.0996234329652985
user_004132,control,10:45.6,0,0,2,5.657706525251505
user_004133,control,11:15.8,0,0,4,1.0379143291441508
user_004134,control,52:40.6,0,0,6,3.6358678671219087
user_004135,control,17:20.8,0,0,0,7.275637965935041
user_004136,control,14:59.1,1,36.057917227050496,3,0.6851891084513108
user_004137,control,31:26.4,1,324.8649584,5,7.270001968480777
user_004138,control,54:13.9,1,345.91984431775256,4,0.37996889940694856
user_004139,control,51:47.9,1,365.0785261752921,6,0.6969856027104224
user_004140,control,24:09.8,1,260.0515736799722,2,6.679215364309573
user_004141,control,14:43.1,0,0,0,0.7295535845390708
user_004142,control,36:11.0,0,0,4,3.1224949684252223
user_004143,control,23:42.3,0,0,3,10.399681131795969
user_004144,control,05:32.6,1,239.88956796106362,2,0.6184480670094082
user_004145,control,01:43.5,0,0,4,10.520291409489829
user_004146,control,15:54.3,0,0,1,4.747318597730028
user_004147,control,54:31.7,0,0,4,19.668411940616977
user_004148,control,43:43.0,0,0,1,2.8893327055495943
user_004149,control,30:09.2,1,575.1621147747433,1,4.765874622134893
user_004150,control,10:15.5,0,0,1,0.16208929931638594
user_004151,control,41:50.9,1,191.38945884767026,4,7.945039287
user_004152,control,09:33.5,0,0,1,2.169053614228065
user_004153,control,59:36.7,0,0,3,5.172325704726997
user_004154,control,29:41.2,0,0,8,0.7880099205674729
user_004155,control,42:02.9,0,0,5,1.4880667283887037
user_004156,control,24:26.9,0,0,2,6.877188857643096
user_004157,control,47:52.6,0,0,3,0.5199262307985929
user_004158,control,44:50.1,0,0,4,4.381244660974018
user_004159,control,01:32.6,0,0,4,5.988378393945349
user_004160,control,23:21.0,1,176.44854555277462,3,3.855063304501623
user_004161,control,01:38.9,0,0,5,0.49109309144973406
user_004162,control,56:37.1,1,288.2049661520261,6,3.128346707387966
user_004163,control,33:16.3,0,0,4,4.057621486
user_004164,control,34:47.3,0,0,4,2.2256806589091056
user_004165,control,29:51.2,0,0,1,8.268941797045535
user_004166,control,23:37.0,0,0,1,9.860959344
user_004167,control,10:54.1,0,0,3,1.0614463517897805
user_004168,control,04:40.2,1,187.16972613328244,3,0.7037224748814517
user_004169,control,24:19.7,0,0,3,12.94319162224917
user_004170,control,52:19.9,0,0,4,14.674807273314292
user_004171,control,09:32.8,1,368.97353373109263,2,0.44908385983498156
user_004172,control,06:56.4,0,0,2,0.18778283999609832
user_004173,control,17:52.1,1,246.41282522508277,4,0.5952931160880649
user_004174,control,44:19.0,0,0,2,1.7869146766129715
user_004175,control,27:08.8,0,0,0,5.928289666999041
user_004176,control,12:47.7,0,0,4,1.5548655728583352
user_004177,control,11:26.7,0,0,2,0.957093321
user_004178,control,43:29.8,0,0,6,1.977273839240521
user_004179,control,40:52.3,0,0,3,0.13436102791589763
user_004180,control,23:52.0,0,0,2,0.34357320764978083
user_004181,control,57:03.9,0,0,3,9.913055505662047
user_004182,control,03:09.1,1,402.2176401733469,1,4.441819064232649
user_004183,control,35:26.9,0,0,3,3.7469345873460287
user_004184,control,55:05.6,0,0,6,1.5899217609096277
user_004185,control,17:19.7,0,0,5,6.600317796013809
user_004186,control,52:44.4,0,0,5,0.6867627598082167
user_004187,control,02:11.5,0,0,4,1.2599400395283693
user_004188,control,03:07.7,1,423.0791524948649,2,9.129342018907293
user_004189,control,28:25.7,0,0,5,1.3230759705197173
user_004190,control,25:45.0,0,0,2,0.868267519
user_004191,control,12:20.9,0,0,2,2.1609096116825177
user_004192,control,14:51.4,0,0,6,9.151416456457149
user_004193,control,48:14.6,0,0,3,0.13680472212171194
user_004194,control,46:39.4,0,0,3,3.397558440873186
user_004195,control,08:43.3,0,0,1,14.91159595691908
user_004196,control,44:29.4,0,0,4,14.379469322987504
user_004197,control,15:25.6,1,309.85409560053705,1,4.693233894195058
user_004198,control,39:15.6,0,0,1,0.9594409693040556
user_004199,control,35:46.3,1,283.3364282532939,5,27.976935414046014
user_004200,control,51:43.3,0,0,6,3.692631812862563
user_004201,control,43:08.1,0,0,5,5.239107894648821
user_004202,control,46:10.3,0,0,2,15.248357421010759
user_004203,control,53:21.2,0,0,4,2.9310988057996603
user_004204,control,08:52.6,0,0,6,5.859551183165306
user_004205,control,58:57.1,0,0,4,8.900991981123754
user_004206,control,19:08.5,0,0,2,12.767542005366357
user_004207,control,17:57.5,0,0,2,4.525586440999556
user_004208,control,56:32.0,0,0,1,8.319922085715925
user_004209,control,54:54.5,0,0,2,5.384001997951156
user_004210,control,14:42.7,0,0,5,0.052171317362579565
user_004211,control,14:53.9,0,0,3,15.285135883400207
user_004212,control,00:24.7,0,0,2,6.399060071967888
user_004213,control,15:56.6,1,322.22163440747784,1,4.629286211959926
user_004214,control,56:09.1,0,0,5,1.9849855965629102
user_004215,control,52:01.2,0,0,5,1.9932902174307887
user_004216,control,52:55.3,0,0,1,3.0780599733810545
user_004217,control,31:19.3,0,0,2,2.164392175
user_004218,control,51:39.4,0,0,4,1.4722570278808986
user_004219,control,50:47.8,0,0,5,2.9554053382198493
user_004220,control,30:19.2,0,0,3,3.3939857944559666
user_004221,control,37:52.9,0,0,1,13.510309514506192
user_004222,control,10:18.0,0,0,5,3.4498205819179444
user_004223,control,51:21.0,0,0,4,0.7544465582567593
user_004224,control,50:34.7,1,399.1920015740079,2,9.113159227609032
user_004225,control,40:25.2,0,0,4,6.805917904655715
user_004226,control,00:13.0,1,465.35176489619454,5,4.563257765066907
user_004227,control,07:28.3,0,0,2,2.0163322805608432
user_004228,control,18:44.3,0,0,1,6.1631455373034605
user_004229,control,23:10.0,0,0,2,13.444193973795484
user_004230,control,24:07.7,0,0,2,0.8298583166100895
user_004231,control,20:01.3,0,0,2,0.4702852112320589
user_004232,control,33:12.3,0,0,4,1.9747215057209664
user_004233,control,15:18.3,1,380.15421460416064,1,0.9012998013426861
user_004234,control,05:29.7,0,0,4,2.7502139561866246
user_004235,control,35:52.2,1,162.12943144805325,3,11.398790409272664
user_004236,control,20:52.5,0,0,2,4.0739654261499165
user_004237,control,50:10.5,0,0,4,3.1199594206718024
user_004238,control,36:12.5,0,0,3,1.1618725357001036
user_004239,control,00:56.8,0,0,4,0.6023360295978588
user_004240,control,12:52.6,0,0,1,19.91183776898587
user_004241,control,16:01.0,0,0,3,0.838837595
user_004242,control,07:11.2,0,0,4,5.847587651853923
user_004243,control,49:24.4,0,0,2,7.725876551803172
user_004244,control,25:43.1,1,395.1912952532806,3,2.4274901109609144
user_004245,control,02:33.8,0,0,3,4.791040637056858
user_004246,control,58:28.8,0,0,3,2.5898468747237215
user_004247,control,40:54.3,0,0,2,6.253029806278426
user_004248,control,28:51.2,0,0,5,13.775435789686078
user_004249,control,00:51.3,0,0,5,0.6406501511136249
user_004250,control,48:34.3,1,451.5434353872621,1,6.2727020271748835
user_004251,control,07:13.3,0,0,4,10.902332602559246
user_004252,control,58:35.6,0,0,1,4.464332168992434
user_004253,control,13:25.0,0,0,4,1.0886179197061012
user_004254,control,10:17.2,0,0,6,0.9561457099260974
user_004255,control,51:15.8,0,0,3,5.547675488296192
user_004256,control,46:32.2,0,0,2,30.22949386565163
user_004257,control,46:23.3,1,447.7183286498792,3,7.130684401838216
user_004258,control,18:09.2,0,0,5,5.518448876445409
user_004259,control,05:38.3,0,0,3,8.724079597149101
user_004260,control,17:21.4,0,0,3,1.6137733290752476
user_004261,control,58:50.9,0,0,1,2.1396080778776523
user_004262,control,11:13.2,1,356.0703159676924,3,6.0645161554256335
user_004263,control,16:13.6,0,0,4,2.723647619809726
user_004264,control,28:07.9,0,0,1,4.844910225761414
user_004265,control,16:18.7,0,0,3,8.567892853378355
user_004266,control,32:36.1,0,0,3,1.4632873512485252
user_004267,control,11:40.4,1,109.92995411629246,0,3.857997728220176
user_004268,control,05:06.8,0,0,4,0.27798007429293725
user_004269,control,37:45.5,0,0,6,0.7042367749020533
user_004270,control,29:21.4,0,0,6,3.2359377737117634
user_004271,control,16:21.1,1,544.4766121318345,0,18.273844632965695
user_004272,control,54:07.1,0,0,8,9.053533451431043
user_004273,control,27:19.8,0,0,2,8.510368985209313
user_004274,control,15:41.5,0,0,2,2.504910367641795
user_004275,control,27:59.4,1,241.5086742262239,5,20.30307757567376
user_004276,control,04:01.4,0,0,3,8.019517657369784
user_004277,control,01:17.1,0,0,4,9.698860405481213
user_004278,control,32:24.6,0,0,0,4.046659484906765
user_004279,control,42:16.3,0,0,4,2.3899769093004117
user_004280,control,56:03.5,0,0,3,8.628562429247332
user_004281,control,20:26.9,0,0,1,0.109032039
user_004282,control,33:00.3,0,0,1,7.689751230120873
user_004283,control,09:28.0,0,0,1,4.604277834059085
user_004284,control,20:11.5,0,0,4,4.299824778166265
user_004285,control,48:33.7,0,0,5,1.563909522504289
user_004286,control,34:25.1,1,406.84745528479084,5,6.453204944068981
user_004287,control,28:09.2,0,0,3,2.817963684999664
user_004288,control,06:03.1,0,0,2,1.1402774669745142
user_004289,control,25:59.4,0,0,1,2.162519005042605
user_004290,control,56:12.8,0,0,5,6.237338426283947
user_004291,control,15:09.7,0,0,2,6.1907801566447995
user_004292,control,09:36.3,0,0,4,6.357417904649711
user_004293,control,12:43.9,0,0,3,1.6826816968469374
user_004294,control,12:10.1,0,0,3,4.859335053404093
user_004295,control,39:13.3,0,0,2,3.9003514670415957
user_004296,control,00:16.3,0,0,2,18.840504930814753
user_004297,control,38:36.6,0,0,2,0.675732258
user_004298,control,54:09.5,0,0,3,4.8171889592801715
user_004299,control,01:16.4,0,0,6,3.855903179298241
user_004300,control,37:49.0,0,0,2,0.6149477477685699
user_004301,control,54:17.7,0,0,0,5.181851578625571
user_004302,control,54:00.4,0,0,3,3.5968979549446107
user_004303,control,30:57.4,1,342.89242388191326,4,2.000958603590955
user_004304,control,39:44.0,0,0,2,2.5218879555230456
user_004305,control,10:09.8,0,0,0,18.38102663298043
user_004306,control,02:00.1,1,596.0191984426885,2,4.207696733634013
user_004307,control,01:01.9,0,0,2,0.4829337052049152
user_004308,control,41:12.5,0,0,3,2.7847769984590416
user_004309,control,59:52.7,0,0,3,29.45115772285245
user_004310,control,50:40.3,0,0,3,2.2217487610894575
user_004311,control,46:56.8,0,0,6,0.7987182843526544
user_004312,control,22:33.2,0,0,2,1.0793430131553687
user_004313,control,34:23.9,0,0,3,2.622304141428678
user_004314,control,27:33.7,0,0,4,2.008108267284703
user_004315,control,17:07.2,0,0,2,19.098468293221902
user_004316,control,53:13.0,0,0,2,1.3235581205866318
user_004317,control,40:57.3,1,497.0279077702172,2,4.315922949358683
user_004318,control,12:30.5,0,0,4,1.6486626661956372
user_004319,control,22:40.7,0,0,1,4.721309547813744
user_004320,control,17:42.6,0,0,1,1.9240136151597331
user_004321,control,51:04.9,0,0,5,1.4930468610836125
user_004322,control,45:42.6,1,372.48836435781845,2,2.428388174255996
user_004323,control,46:34.5,1,502.7698206949363,2,0.8736988594062769
user_004324,control,28:48.0,0,0,0,21.09337858852095
user_004325,control,29:40.9,0,0,3,1.074271403
user_004326,control,43:59.2,0,0,5,3.3389760924828393
user_004327,control,05:37.3,1,239.3153470072804,1,1.8775593745598476
user_004328,control,50:18.8,0,0,2,3.6988686755209166
user_004329,control,41:20.1,0,0,3,0.12147695635233405
user_004330,control,14:49.3,0,0,2,4.685732564095204
user_004331,control,28:04.1,0,0,2,10.895991733710396
user_004332,control,17:01.3,0,0,2,3.402063460715246
user_004333,control,29:43.6,0,0,1,2.800341077364306
user_004334,control,32:21.8,0,0,2,11.585064512690337
user_004335,control,46:32.3,0,0,3,2.189327687687496
user_004336,control,24:07.1,0,0,7,15.946316986638077
user_004337,control,55:33.0,0,0,2,2.345983064
user_004338,control,22:21.7,0,0,7,0.34034951712379446
user_004339,control,42:32.0,0,0,4,1.948485228831668
user_004340,control,31:01.8,0,0,1,1.5014287799739963
user_004341,control,41:04.6,0,0,2,1.937412585682953
user_004342,control,44:42.5,0,0,3,2.0181783311188544
user_004343,control,47:20.0,0,0,2,0.4251361355100685
user_004344,control,52:20.1,1,475.3481468381349,4,3.2593233876282124
user_004345,control,42:28.6,0,0,1,5.952630308886132
user_004346,control,19:54.9,0,0,3,0.37220920690799886
user_004347,control,27:58.3,0,0,0,12.980199369908298
user_004348,control,17:42.6,0,0,2,4.798421756510974
user_004349,control,35:29.1,0,0,6,2.871682844573847
user_004350,control,16:08.6,1,304.8543898897712,2,13.082319712080253
user_004351,control,22:34.2,0,0,6,0.8381489876914172
user_004352,control,45:24.6,0,0,2,0.18329651906693512
user_004353,control,18:39.7,0,0,3,1.2830147609201101
user_004354,control,59:02.9,0,0,3,12.256783128747097
user_004355,control,34:22.0,0,0,4,6.022797810833685
user_004356,control,51:25.5,0,0,2,6.348014288387559
user_004357,control,22:28.3,0,0,2,8.905553867073198
user_004358,control,27:22.0,0,0,3,7.500023067
user_004359,control,40:00.9,0,0,1,4.343734559
user_004360,control,11:51.8,0,0,3,3.959946035495363
user_004361,control,38:35.5,0,0,2,0.5637813613816895
user_004362,control,29:20.0,1,557.3560175870134,5,17.616605524234433
user_004363,control,00:30.6,0,0,2,17.56300166337262
user_004364,control,56:37.9,0,0,3,0.7841677423132597
user_004365,control,46:31.3,0,0,0,14.774914646088071
user_004366,control,23:03.3,0,0,2,1.3768258992498206
user_004367,control,00:41.2,0,0,5,7.493178219
user_004368,control,15:31.2,1,166.34794401685076,0,1.1229511407467199
user_004369,control,43:00.3,1,254.37116626887772,1,13.491917054237009
user_004370,control,10:05.7,0,0,2,3.1472250441737284
user_004371,control,56:14.2,0,0,4,3.044017508515538
user_004372,control,50:16.5,0,0,3,6.534151245
user_004373,control,51:17.3,0,0,1,0.960749171
user_004374,control,07:25.2,0,0,4,6.2801320009843575
user_004375,control,55:42.3,1,240.99219449609518,3,15.429741365167642
user_004376,control,31:05.5,0,0,5,11.287338926289351
user_004377,control,21:59.8,0,0,3,1.4372599988789447
user_004378,control,07:40.5,0,0,2,10.77940140304249
user_004379,control,59:16.8,0,0,1,0.48639160298106965
user_004380,control,06:00.0,0,0,2,4.460547827739619
user_004381,control,23:02.4,0,0,2,12.434279877788487
user_004382,control,51:23.5,0,0,3,4.902323959947976
user_004383,control,45:07.4,0,0,1,0.12360105651608025
user_004384,control,39:04.1,0,0,0,3.1080335805342236
user_004385,control,57:00.9,0,0,1,5.272972388435604
user_004386,control,19:44.3,0,0,2,11.83488883356707
user_004387,control,50:32.8,0,0,3,2.962656703786925
user_004388,control,41:16.4,0,0,1,15.205227875084951
user_004389,control,15:39.0,0,0,2,3.1216548598613896
user_004390,control,01:04.9,0,0,4,9.357171021462145
user_004391,control,08:47.4,0,0,3,2.0676105820781148
user_004392,control,05:49.1,0,0,5,0.2502275435694876
user_004393,control,58:26.6,0,0,4,6.975986796871451
user_004394,control,27:23.8,0,0,0,6.041584016082356
user_004395,control,58:52.7,0,0,3,9.595937938581036
user_004396,control,42:27.9,0,0,3,5.315073813178458
user_004397,control,14:35.4,0,0,0,5.220721594
user_004398,control,03:18.4,0,0,3,0.082485609
user_004399,control,11:28.5,0,0,3,4.9141994320296885
user_004400,control,09:10.2,0,0,3,6.405793593750716
user_004401,control,33:48.0,0,0,4,3.186733050866178
user_004402,control,31:41.6,0,0,6,1.2807121392025367
user_004403,control,39:34.9,0,0,5,6.4662683061598925
user_004404,control,19:40.8,0,0,2,26.652294456000423
user_004405,control,46:11.4,1,494.8991547103765,0,0.9715586818850963
user_004406,control,53:52.3,0,0,2,1.3715858424876797
user_004407,control,50:20.4,0,0,6,5.3259360095998804
user_004408,control,44:12.9,0,0,3,7.814974041222023
user_004409,control,47:30.6,0,0,1,1.8249133792033247
user_004410,control,10:01.0,0,0,2,2.630980998930294
user_004411,control,05:26.5,0,0,5,1.4086102036520525
user_004412,control,05:00.8,1,356.69842052619487,1,1.519647637
user_004413,control,59:46.2,0,0,1,4.743134714743126
user_004414,control,31:28.8,0,0,2,4.659553606548792
user_004415,control,21:05.3,0,0,1,14.576623732891393
user_004416,control,10:18.4,0,0,3,1.529493092693659
user_004417,control,52:06.4,0,0,4,1.3606528792302641
user_004418,control,28:37.5,1,253.39798962097706,8,1.749153298270816
user_004419,control,31:46.4,0,0,2,1.7191637160947941
user_004420,control,57:25.9,0,0,2,4.303152853924229
user_004421,control,30:30.3,0,0,8,19.837774549343447
user_004422,control,30:45.7,0,0,6,0.001343435
user_004423,control,34:02.4,0,0,13,5.588731741794577
user_004424,control,45:04.5,0,0,3,2.724664118205875
user_004425,control,26:21.9,0,0,5,3.487832750151913
user_004426,control,05:36.0,1,448.9635782227232,6,2.5754917508899817
user_004427,control,03:33.1,0,0,4,20.13664919823956
user_004428,control,33:09.3,0,0,4,5.167902441
user_004429,control,18:07.2,0,0,2,4.840793681747421
user_004430,control,54:21.8,0,0,2,0.29896384846679025
user_004431,control,18:58.2,0,0,4,0.553195094
user_004432,control,04:14.1,0,0,3,1.6089673489626122
user_004433,control,53:37.4,0,0,1,2.726546023972692
user_004434,control,42:06.5,0,0,4,24.36078448
user_004435,control,15:50.9,0,0,3,3.9642582915007933
user_004436,control,21:17.2,1,351.5757787,5,11.878255316297002
user_004437,control,36:59.5,0,0,2,3.4222001610025288
user_004438,control,30:44.0,0,0,4,1.1588580415554537
user_004439,control,16:57.4,0,0,3,5.472949726384596
user_004440,control,50:56.0,0,0,5,6.117687280092948
user_004441,control,11:55.2,0,0,3,4.317492083755815
user_004442,control,27:56.9,0,0,1,4.025963418072818
user_004443,control,26:01.4,1,324.08643418558603,3,10.429508554172793
user_004444,control,47:52.6,0,0,3,3.3425734961885216
user_004445,control,02:58.8,0,0,4,9.455542499195298
user_004446,control,50:18.6,0,0,7,9.139906120605586
user_004447,control,33:10.8,0,0,3,8.583256437380314
user_004448,control,09:42.9,0,0,2,0.9538954877190958
user_004449,control,29:48.9,0,0,3,0.6271686893918162
user_004450,control,05:29.7,0,0,1,3.7101466439845154
user_004451,control,56:12.7,0,0,4,2.644915982
user_004452,control,53:39.3,0,0,4,4.973892113571995
user_004453,control,57:40.0,0,0,1,12.05800956680151
user_004454,control,08:08.7,0,0,4,7.553929809690267
user_004455,control,13:03.8,0,0,2,6.167259245
user_004456,control,27:27.4,1,280.46883191774674,2,7.696552347831586
user_004457,control,55:25.2,0,0,1,8.676143485596663
user_004458,control,58:46.7,1,325.8028451274796,4,1.820631945453298
user_004459,control,25:45.2,0,0,3,3.8199021473227504
user_004460,control,41:16.2,0,0,2,4.4442793372370035
user_004461,control,38:27.2,0,0,1,5.028459363889224
user_004462,control,42:18.8,0,0,2,10.739775541360723
